architecture,params,inference_time,ntk_lambda_0,ntk_condition_number,zen_nas_score,naswot_score,final_train_loss,final_val_loss
16:16:64:16:8:16:8|d3r4:c1x1:c1x1:c1x5:id:d3r2,136225,0.007773971557617188,18677.119140625,15.665854454040527,34.52267710367838,0.8968647020021693,0.38642515591633175,0.3879270970821381
64:8:64:64:8:8:64|c1x5:c1x1:id:c1x1:d3r4:id,339793,0.006988978385925293,47871.55078125,11.853501319885254,48.05863952636719,0.9719112733423362,0.3768565367769312,0.401771205663681
64:64:16:32:16:8:16|d3r4:d3r4:c1x5:c1x3:d3r2:d3r4,497833,0.010076069831848144,15835.9033203125,13.58822250366211,55.36586252848307,1.0069013267025724,0.3615574468801051,0.3841849803924561
16:64:16:32:64:32:16|d3r2:c1x3:c1x1:d3r4:c1x5:id,348473,0.008244943618774415,32610.30078125,31.37041664123535,42.61281204223633,0.9344423152261717,0.42885489522674936,0.4760243773460388
16:64:16:16:64:32:64|id:d3r4:c1x3:c1x5:c1x3:c1x1,432409,0.010283422470092774,13348.392578125,58.60276412963867,39.59427007039388,0.962399413636686,0.4103621678587831,0.4207344263792038
32:64:16:64:8:16:16|id:z:c1x5:z:c1x5:d3r4,300945,0.0073719978332519535,382.93634033203125,51.05155944824219,54.336326599121094,0.9287467081265873,0.3834179470568527,0.4047781556844711
8:8:8:8:64:8:16|d3r2:z:z,15945,0.0030807018280029296,-0.0001373291015625,inf,-inf,0.7563728065909839,0.9997640833442594,0.9997573465108871
8:32:8:32:8:8:64|c1x3:z:id:d3r2:c1x5:d3r2,194273,0.007945537567138672,6527.50390625,22.916669845581055,47.18409220377604,0.8671050295023764,0.39103616534927743,0.4248907834291458
16:32:32:32:32:8:64|c1x3:z:c1x5:d3r4:d3r2:z,289817,0.00751340389251709,6706.06494140625,20.354454040527344,38.49713389078776,0.9067910442748291,0.39490725596745807,0.4229943811893463
32:32:32:64:8:32:16|c1x5:d3r2:c1x1:c1x5:c1x5:z,333089,0.010247230529785156,820.8997802734375,46.130035400390625,50.65460713704427,0.9658042223697061,0.33934493491679063,0.38226145803928374
64:16:16:32:16:64:8|c1x3:id:id:c1x3:c1x1:d3r4,207113,0.00795419216156006,13455.279296875,16.525135040283203,39.67831548055013,0.9849177784726112,0.33250109207482986,0.3521533697843552
32:16:16:16:64:64:64|d3r2:c1x5:id:id:c1x1:d3r4,432441,0.006619501113891602,49391.19921875,33.2264518737793,49.052571614583336,0.9337102237982873,0.9277470847706736,0.9321644604206085
16:64:32:32:8:16:64|d3r2:c1x5:d3r4:id:c1x3:c1x5,482529,0.010289502143859864,11379.193359375,16.240209579467773,57.26179758707682,0.9325718448044114,0.9270301247820442,0.9307604968547821
16:32:16:64:16:32:64|d3r2:d3r4:id,201513,0.003324437141418457,23428.369140625,20.598295211791992,23.04516665140788,0.8347605740132963,0.5119938769458253,0.5449399322271347
16:16:64:64:8:8:32|c1x3:c1x5:c1x5:c1x1:d3r4:c1x1,371393,0.010329270362854004,2473.779296875,26.57200813293457,53.832305908203125,0.9135899674938192,0.3608293746724541,0.3482433259487152
32:8:64:64:16:8:64|d3r4:z:id:d3r4:z:c1x3,345833,0.006288695335388184,10286.8251953125,7.982554912567139,45.47839482625326,0.9101011446270654,0.4824872340685056,0.5070693671703339
64:32:32:64:16:64:16|c1x1:id:d3r2,158441,0.0035907506942749025,4391.3134765625,16.283283233642578,34.38074493408203,0.9078124881470938,0.9285064751719251,0.9336284339427948
64:64:16:8:32:64:8|c1x1:z:d3r4,139065,0.0028965234756469726,2118.13525390625,20.617795944213867,31.400851567586262,0.9222201666770223,0.925959371490243,0.9301854342222213
32:16:8:16:64:32:32|id:id:z:d3r2:d3r2:z,144121,0.0045392513275146484,26939.736328125,12.681577682495117,29.72797457377116,0.8884564588826451,0.9180118713849856,0.9306068509817124
