architecture,params,inference_time_cpu,inference_time_gpu
16:8:32:32:16:16:8|id:c1x5:d3r4:c1x1:d3r2:id,87529,0.20887773036956786,0.009074568748474121
64:8:8:16:64:32:8|c1x5:dw3x3:c1x5:z:c1x3:z,256297,0.898194432258606,0.04822111129760742
8:8:16:32:8:32:32|c1x1:z:id,4273,0.025215530395507814,0.0017041921615600585
16:16:32:64:16:8:32|c1x1:id:d3r2,76937,0.058284330368041995,0.0027073144912719725
32:32:16:16:64:64:64|dw3x3:d3r4:c1x1:c1x1:dw3x3:z,218353,0.4173563480377197,0.02343900203704834
32:16:32:32:16:8:8|d3r4:c1x3:c1x5:id:c1x5:d3r4,167593,0.17822210788726806,0.01665170192718506
8:32:64:32:64:8:16|c1x5:d3r4:id:c1x5:dw3x3:c1x5,368697,0.4514198303222656,0.03129453659057617
8:32:64:64:32:64:8|d3r2:d3r4:c1x5,369273,0.17843108177185057,0.013133406639099121
32:64:64:32:64:16:16|dw3x3:c1x5:dw3x3,183681,0.2863248109817505,0.02022531032562256
32:64:16:16:8:8:32|d3r2:c1x5:id:c1x5:id:d3r2,239329,0.1784579038619995,0.016086697578430176
16:8:32:32:16:16:32|id:d3r4:c1x1:c1x3:d3r2:c1x1,117129,0.0932173490524292,0.007203602790832519
16:8:8:64:32:16:16|d3r4:d3r4:c1x5:z:c1x5:z,183417,0.14843897819519042,0.013487815856933594
16:64:16:16:32:16:16|d3r2:z:dw3x3:id:c1x3:c1x1,105865,0.16791675090789795,0.011336803436279297
32:32:64:32:32:32:64|c1x3:c1x1:id:c1x3:id:id,199353,0.19269897937774658,0.012996244430541991
8:64:16:32:16:32:32|d3r2:c1x1:d3r4:c1x5:d3r2:d3r4,361113,0.23411593437194825,0.013370323181152343
16:16:32:8:8:64:16|c1x5:d3r4:c1x1:dw3x3:dw3x3:c1x5,175585,0.39528493881225585,0.018172430992126464
32:8:16:32:32:64:8|id:id:d3r4:c1x3:c1x1:z,127993,0.5153208255767823,0.013621854782104491
64:8:32:8:8:8:64|c1x5:c1x3:dw3x3:id:c1x1:dw3x3,157665,1.007349920272827,0.025470614433288574
64:64:16:16:64:16:16|dw3x3:d3r4:c1x5,266417,0.8952149629592896,0.030165934562683107
8:8:32:16:8:16:64|dw3x3:c1x1:c1x3:c1x1:id:c1x1,60425,0.1300105333328247,0.007759690284729004
16:32:8:32:8:8:64|id:d3r4:d3r4,106817,0.12372405529022217,0.006225466728210449
32:32:32:16:64:32:8|d3r4:z:id:id:c1x5:z,166185,0.5452986240386963,0.01895616054534912
64:16:16:64:16:16:16|c1x5:c1x5:c1x1:dw3x3:d3r2:c1x5,355441,0.643204665184021,0.0366173267364502
32:16:16:64:16:64:16|d3r2:z:d3r2:c1x5:c1x5:c1x1,356009,0.27223780155181887,0.020722508430480957
