arch_str,train_loss,iteration,num_parameters
8:8:8:64:32:16:8|d3r4:c1x1:z:c1x1:id:d3r4:dw3x3:dw3x3:c1x5:c1x3,0.9998114705085754,178,179673
16:64:16:16:16:64:8|c1x3:id:d3r4:dw3x3:dw3x3:c1x5:id:d3r2:id:d3r2,0.9997346997261047,179,439521
32:32:32:32:8:32:32|c1x1:dw3x3:dw3x3:c1x3:dw3x3:c1x5:dw3x3:c1x1:c1x3:d3r2,0.9996813535690308,180,254289
16:8:8:32:16:16:32|d3r4:c1x5:c1x3:d3r4:c1x5:c1x5:d3r4:c1x3:z:z,0.9995935559272766,181,208617
8:8:64:64:8:8:64|d3r2:d3r2:z:c1x1:dw3x3:id:c1x1:d3r2:id:c1x1,0.9997259974479675,182,415873
32:8:32:64:32:32:16|c1x5:z:dw3x3:c1x1:c1x3:dw3x3:c1x5:c1x5:id:z,0.9995442032814026,183,325945
64:64:8:16:16:64:8|c1x3:c1x1:d3r2:c1x3:id:id:d3r2:c1x5:d3r4:z,0.9996125102043152,184,637993
64:32:64:8:16:16:32|c1x3:c1x5:dw3x3:d3r2:c1x1:c1x1:c1x1:c1x3:c1x1:dw3x3,0.9997022151947021,185,390921
32:16:32:16:32:32:64|id:c1x3:z:z:d3r4:c1x1:c1x3:c1x5:d3r2:z,0.9996277093887329,186,375097
64:32:64:8:32:8:16|c1x3:c1x3:z:id:c1x1:id:c1x1:dw3x3:c1x3:id,0.9996557831764221,187,226585
16:64:8:32:64:32:16|dw3x3:dw3x3:z:dw3x3:dw3x3:dw3x3:dw3x3:id:dw3x3:dw3x3,0.9996778964996338,188,97753
64:64:64:8:16:32:8|c1x3:d3r2:c1x1:c1x1:z:dw3x3:z:c1x1:z:d3r2,0.9997534155845642,189,389161
8:16:8:8:32:16:64|dw3x3:dw3x3:d3r2:c1x5:d3r4:d3r4:id:c1x5:d3r4:c1x5,0.9996943473815918,190,389433
16:8:16:16:64:8:16|c1x3:dw3x3:z:d3r2:c1x3:c1x5:z:d3r4:c1x3:id,0.9996539950370789,191,220345
