architecture,params,inference_time,ntk_lambda_0,ntk_condition_number,zen_nas_score,naswot_score,final_train_loss,final_val_loss
32:16:32:64:16:64:16|d3r4:c1x5:d3r4:c1x3:d3r2:c1x5,544329,0.011847615242004395,14009.123046875,33.77739334106445,55.98385365804037,0.968350839646826,0.3741863222769749,0.37050244212150574
32:16:8:32:64:32:16|d3r2:c1x5:c1x1,144985,0.005479145050048828,53.39371871948242,16.201562881469727,45.4474843343099,1.0032907344406181,0.39880281686782837,0.4334144115447998
64:16:64:16:8:64:64|id:c1x3:d3r4:d3r2:c1x3:c1x3,604897,0.010469698905944824,840.4822387695312,19.044273376464844,126.63702901204427,1.049342088127843,0.28577672920109315,0.32994957864284513
32:8:16:32:64:64:32|d3r2:c1x5:z:z:d3r2:d3r2,428553,0.006704163551330566,10144.0859375,62.33469009399414,46.90704472859701,0.9456697514013038,0.4371907151775596,0.4382526218891144
16:32:64:32:8:32:64|id:z:c1x5:d3r4:d3r2:z,365537,0.0066031932830810545,424.0243835449219,53.356285095214844,82.43634033203125,0.9288409302025967,0.5188283920288086,0.5346942991018295
32:64:64:8:16:32:64|d3r2:z:id:d3r4:id:c1x1,315961,0.004248213768005371,116610.078125,19.047107696533203,31.10522715250651,0.9052246682111363,0.6096258553457848,0.6037796080112457
8:8:32:16:8:32:32|d3r2:id:d3r2:z:z:d3r2,104465,0.005191254615783692,623.3914794921875,29.71346664428711,50.57249959309896,0.813999603178701,0.6160479151172402,0.5740446478128434
16:8:64:16:8:64:64|c1x3:d3r4:d3r2:c1x3:c1x5:d3r4,626369,0.010961580276489257,52.64085006713867,23.413898468017578,104.27274576822917,1.0000043211600305,0.39121734139360026,0.4456887602806091
16:8:8:8:8:32:64|c1x3:c1x3:d3r2:c1x1:z:id,114977,0.008168554306030274,8158.7099609375,33.58613204956055,33.57711283365885,0.9008431253061023,0.40207370858133573,0.40450389087200167
64:8:32:32:16:16:8|d3r4:d3r4:c1x3:c1x3:c1x5:z,223209,0.010416698455810548,35.875553131103516,8.207475662231445,81.86549886067708,1.0420923394326214,0.3229885572268639,0.3618492096662521
8:8:32:8:16:16:8|c1x1:d3r4:d3r4:c1x3:c1x1:c1x5,63657,0.011263465881347657,3090.5439453125,39.14849853515625,37.232076009114586,0.8909810304100328,0.42237436403462914,0.4201842725276947
8:8:32:64:32:8:64|c1x5:id:z:c1x3:c1x1:c1x5,288201,0.009191155433654785,81.18429565429688,50.600624084472656,79.1157455444336,0.9857512735341083,0.4488744110236933,0.50216144323349
8:8:64:32:32:8:32|c1x1:c1x5:d3r2,144185,0.0053893327713012695,25.370882034301758,21.36905860900879,43.202622731526695,0.9427498287171222,0.4243173658111949,0.4333389222621918
